,ID,reg1,reg2,reg3,reg4,home,chld,hinc,genf,wrat,avhv,incm,inca,plow,npro,tgif,lgif,rgif,tdon,tlag,agif,donr
3040,6049,0,1,0,0,1,2,4,1,7,236,85,85,0,85,125,125,44,39,5,18.22,0.0
487,1941,0,1,0,0,1,0,6,1,8,138,42,47,6,23,60,17,11,22,6,14.18,1.0
827,3281,0,1,0,0,1,2,5,1,2,298,47,68,4,15,56,56,32,18,11,42.38,0.0
1524,6051,1,0,0,0,1,0,5,1,9,172,33,40,13,104,136,6,5,19,6,6.38,1.0
1990,7918,0,1,0,0,1,0,2,0,5,193,55,55,4,66,121,17,11,22,3,11.15,1.0
3273,6525,0,0,1,0,0,2,4,0,4,168,23,49,23,17,47,19,7,19,4,9.73,0.0
3238,6457,0,0,0,0,0,2,4,1,9,154,22,70,10,45,73,16,6,19,5,11.72,0.0
3131,6243,1,0,0,0,0,2,3,0,7,113,38,48,21,45,95,25,45,12,14,9.73,0.0
3683,7371,0,1,0,0,1,2,4,0,9,184,54,55,2,98,152,25,27,14,4,13.38,1.0
2578,5152,0,1,0,0,1,2,4,1,8,222,30,66,7,13,48,48,19,23,4,7.82,1.0
746,2940,1,0,0,0,1,0,3,1,9,150,17,49,18,19,47,24,22,13,4,16.19,1.0
49,119,0,1,0,0,1,2,4,1,8,225,59,94,2,47,103,30,19,22,6,13.4,1.0
1178,4661,1,0,0,0,1,0,6,0,8,135,38,46,11,33,60,6,6,18,7,4.38,1.0
233,904,0,0,0,0,1,1,4,1,8,238,66,66,1,36,59,14,13,14,5,17.1,0.0
858,1709,0,1,0,0,1,3,1,1,8,105,32,44,11,68,96,19,24,13,14,11.44,0.0
3225,6424,0,1,0,0,1,2,4,1,9,182,31,49,7,71,134,20,13,20,2,8.17,1.0
1072,2116,0,0,1,0,1,2,2,0,7,195,36,43,9,25,46,31,25,18,7,10.16,0.0
719,1481,0,0,0,0,1,2,5,0,9,146,19,29,30,30,52,8,5,17,4,6.87,0.0
2199,4384,1,0,0,0,1,3,4,1,8,148,24,33,40,97,112,33,23,22,12,16.57,1.0
2631,5256,0,0,1,0,1,3,6,1,9,168,24,68,23,92,195,19,12,12,9,11.35,0.0
1866,7456,0,1,0,0,1,0,4,1,4,214,50,60,4,91,205,29,27,8,3,13.76,1.0
1660,3265,0,1,0,0,1,2,4,1,9,182,39,61,1,95,201,54,17,21,5,20.04,1.0
1656,3259,0,0,1,0,1,2,6,0,8,262,33,70,5,77,231,5,7,22,4,3.56,0.0
2425,4838,0,0,0,0,1,2,7,1,2,114,26,45,17,51,151,151,35,18,6,30.26,0.0
565,2230,0,1,0,0,1,0,5,1,8,113,24,27,27,55,75,6,3,20,8,3.41,1.0
1071,4228,0,0,0,0,1,1,4,0,6,214,65,65,11,17,48,6,4,22,5,4.32,1.0
1983,7895,0,1,0,0,1,0,5,1,8,267,85,85,1,39,46,5,6,7,3,5.61,1.0
421,1667,0,1,0,0,1,0,1,0,8,302,60,83,4,70,67,16,18,14,4,8.73,1.0
3097,6165,0,0,0,1,1,3,4,1,8,106,20,32,28,64,94,6,5,21,3,6.82,0.0
3976,7984,0,0,0,0,0,3,2,0,9,196,61,61,7,23,48,12,10,14,4,9.97,0.0
1383,5453,0,1,0,0,1,1,5,0,8,159,33,45,28,38,56,22,17,16,3,25.53,1.0
1895,7574,0,1,0,0,1,0,4,1,8,221,45,52,8,122,231,16,16,17,5,11.44,1.0
1714,6797,1,0,0,0,1,1,4,0,7,127,38,38,16,84,107,28,12,25,7,15.05,0.0
3189,6369,0,0,0,0,1,1,5,0,9,131,50,50,6,53,85,17,16,18,5,13.3,1.0
5,15,0,0,1,0,1,0,5,1,8,196,57,82,1,16,71,36,20,22,8,13.44,1.0
2934,5846,0,1,0,0,1,0,3,1,9,219,24,47,11,17,57,57,20,13,3,12.38,1.0
957,3762,0,1,0,0,1,1,4,0,7,205,67,99,0,26,47,4,4,14,5,6.0,1.0
274,1071,0,1,0,0,1,2,4,1,7,185,44,61,8,97,224,13,13,16,6,7.91,1.0
2606,5208,0,1,0,0,0,4,5,1,0,160,34,52,20,30,63,33,31,20,4,10.27,0.0
1385,2718,1,0,0,0,1,0,2,0,8,128,35,38,27,95,143,10,4,24,8,5.89,1.0
769,3043,0,1,0,0,1,3,3,0,6,184,54,60,5,58,78,34,23,18,5,9.26,0.0
1399,2742,1,0,0,0,1,2,2,0,2,212,57,71,10,37,52,32,16,20,10,15.11,0.0
1195,2369,0,0,0,0,1,3,3,1,7,209,54,60,4,59,117,6,7,21,6,5.68,0.0
1408,2760,0,0,0,0,1,3,5,0,6,343,55,126,1,83,121,31,19,14,5,15.15,0.0
1845,3635,0,1,0,0,1,3,1,1,8,165,32,41,10,79,123,15,15,18,3,9.28,0.0
1798,3531,0,0,0,0,1,2,4,0,9,147,44,44,13,84,204,32,28,39,10,14.6,0.0
3957,7958,0,0,0,0,1,2,2,1,7,153,40,42,16,107,150,56,24,7,4,25.66,0.0
1475,2902,1,0,0,0,1,0,3,1,8,174,33,45,7,77,79,16,14,19,34,7.47,1.0
693,2759,0,0,0,0,1,1,4,0,8,217,38,61,18,74,92,28,31,18,7,19.6,0.0
35,90,0,0,0,0,1,1,4,1,8,100,21,24,30,79,130,13,17,15,13,8.58,0.0
881,3483,1,0,0,0,1,1,4,1,8,146,39,45,6,57,119,76,34,13,4,25.14,1.0
2345,4692,0,1,0,0,1,3,2,1,8,268,45,60,5,16,74,12,12,16,7,14.52,0.0
444,929,0,1,0,0,1,2,5,1,5,90,32,32,24,32,52,14,14,13,17,10.08,0.0
533,2127,0,1,0,0,1,3,4,0,6,231,96,96,3,59,82,7,4,20,6,4.6,1.0
3312,6600,0,0,0,1,1,2,4,1,8,139,26,45,26,62,105,13,18,16,3,11.66,0.0
2359,4717,0,1,0,0,0,2,2,1,9,126,34,46,16,16,32,18,15,18,9,10.05,0.0
3006,5979,0,0,0,1,1,3,4,0,5,155,17,39,31,11,31,11,10,14,5,7.23,0.0
3654,7299,0,0,0,0,1,0,4,1,8,209,43,45,8,44,67,35,25,12,4,27.55,1.0
2206,4396,0,0,1,0,1,5,6,0,8,312,60,92,0,63,91,8,6,24,8,6.26,0.0
344,1320,0,0,0,0,1,0,3,1,8,319,52,80,1,34,94,42,25,21,9,12.98,1.0
1149,4544,0,1,0,0,1,2,4,1,8,178,40,67,5,42,66,15,14,24,4,9.39,1.0
3657,7307,1,0,0,0,0,1,7,1,8,169,43,51,5,20,41,8,8,35,5,9.57,0.0
3179,6349,0,1,0,0,1,1,4,0,7,199,51,59,7,111,219,12,14,22,3,5.99,1.0
3422,6823,0,0,1,0,1,4,5,0,9,150,42,47,10,26,69,18,14,9,5,11.35,0.0
1286,2533,1,0,0,0,1,2,2,0,0,283,71,122,2,34,56,20,19,16,4,9.9,0.0
462,1838,1,0,0,0,1,0,5,1,6,311,80,99,0,11,41,15,25,19,8,12.06,1.0
349,725,0,0,0,1,1,0,4,1,4,174,81,81,1,85,135,39,22,18,5,14.85,1.0
3416,6807,0,0,1,0,1,2,4,1,9,128,14,31,33,55,117,36,14,22,5,12.99,0.0
2137,4242,0,0,0,0,1,0,4,1,3,211,39,46,11,40,51,6,4,13,10,4.42,0.0
2691,5376,1,0,0,0,1,0,4,0,8,328,103,103,0,46,60,4,4,14,8,5.61,1.0
2636,5267,0,0,0,1,1,0,4,1,6,207,36,81,7,60,81,5,4,15,6,5.32,1.0
32,110,0,1,0,0,1,5,1,0,3,129,27,36,21,61,104,4,7,38,5,5.8,0.0
1813,7226,0,0,0,0,0,4,3,0,9,139,24,47,12,34,76,27,15,15,10,23.21,0.0
1681,3309,1,0,0,0,1,3,4,1,8,339,91,118,0,24,54,8,9,23,3,9.08,1.0
639,2551,0,1,0,0,1,0,2,0,8,141,23,48,27,26,43,11,6,17,9,8.11,0.0
1692,3327,0,0,0,0,1,0,4,0,8,139,25,49,16,106,152,5,3,13,5,5.4,1.0
834,3301,0,1,0,0,1,2,4,0,7,251,114,114,1,34,62,23,25,10,4,27.91,0.0
1194,4706,0,0,0,1,1,0,4,1,6,191,37,47,5,44,67,20,10,39,4,14.48,1.0
3635,7246,0,1,0,0,1,3,4,1,9,173,30,44,8,110,286,5,7,12,5,7.2,1.0
372,778,0,0,0,1,1,0,3,1,5,201,62,69,6,51,74,17,19,14,3,6.34,1.0
621,2481,1,0,0,0,1,2,4,1,8,179,43,48,4,48,95,4,3,21,3,3.25,1.0
140,306,0,1,0,0,1,0,4,1,3,420,96,127,0,47,66,21,20,15,4,11.56,1.0
1607,6332,0,1,0,0,1,2,4,1,9,337,118,142,0,95,225,33,28,20,5,11.6,1.0
714,1472,0,0,0,1,0,4,4,1,5,175,56,67,11,26,62,10,7,15,7,6.33,0.0
3188,6368,0,0,1,0,1,0,3,0,8,108,27,30,19,78,194,19,18,17,4,19.15,1.0
1310,5143,0,1,0,0,1,3,2,0,0,221,33,60,12,33,61,6,5,16,4,5.3,0.0
206,812,0,0,0,1,1,4,7,1,8,141,31,42,5,14,47,27,19,22,10,11.95,0.0
406,844,1,0,0,0,1,5,5,0,8,132,37,38,6,51,103,9,7,12,7,5.26,0.0
20,57,1,0,0,0,1,1,4,1,7,124,41,41,12,24,56,53,56,13,4,22.5,1.0
1004,1985,0,1,0,0,1,4,1,0,8,82,21,27,31,5,33,24,9,16,6,14.69,0.0
2411,4811,0,1,0,0,1,3,4,0,8,207,56,60,5,63,116,12,10,16,20,11.04,1.0
2545,5092,0,1,0,0,1,0,4,1,4,146,19,66,25,65,87,12,8,22,6,5.06,1.0
2390,4758,0,1,0,0,1,2,1,0,8,376,100,103,0,33,52,13,3,18,9,10.06,0.0
835,3302,1,0,0,0,1,2,5,0,8,239,56,66,11,30,50,22,22,21,4,11.39,0.0
42,106,1,0,0,0,1,3,6,1,9,122,23,40,18,49,96,32,17,18,5,14.02,0.0
2830,5670,0,1,0,0,1,3,5,1,8,146,42,53,4,48,67,67,35,39,3,21.37,0.0
3371,6731,0,0,1,0,1,0,2,1,8,137,21,36,30,37,78,9,6,17,4,11.02,1.0
3022,6015,0,0,1,0,1,2,7,1,9,171,23,44,31,96,161,17,23,8,4,24.58,0.0
3364,6718,0,0,0,1,1,1,4,1,8,243,103,106,0,99,238,14,11,17,3,13.65,1.0
11,34,0,1,0,0,1,2,5,0,8,263,40,67,4,76,105,24,21,13,10,19.43,0.0
1177,2342,0,1,0,0,1,1,5,0,9,159,48,53,10,68,128,5,4,22,3,8.58,1.0
1947,3840,0,0,0,1,1,2,5,1,6,102,21,29,39,52,77,8,5,21,7,6.94,0.0
2501,4988,0,1,0,0,1,0,4,0,6,94,24,41,18,75,117,15,9,17,7,11.1,1.0
2863,5728,1,0,0,0,1,0,4,1,9,282,41,71,4,69,114,24,29,12,3,17.33,1.0
3865,7752,1,0,0,0,1,3,5,0,3,147,31,58,10,49,76,17,18,13,5,11.44,0.0
1026,2035,0,0,0,0,0,4,5,1,1,213,36,65,12,56,79,9,7,33,4,8.0,0.0
3848,7723,0,0,0,0,1,0,4,0,8,183,23,66,12,59,94,10,6,11,3,6.56,1.0
2989,5949,0,0,0,1,1,3,3,1,8,191,73,73,6,52,75,11,10,12,5,13.5,0.0
961,1909,0,0,1,0,1,2,5,1,8,145,32,37,9,45,64,36,53,23,12,17.48,0.0
2889,5774,1,0,0,0,1,0,2,1,8,129,29,43,22,27,56,6,7,19,3,5.39,1.0
3015,6003,1,0,0,0,1,0,3,0,8,97,33,34,24,44,71,15,13,18,3,14.13,1.0
3338,6659,0,1,0,0,1,5,4,1,8,278,54,83,0,40,61,37,36,19,7,17.32,1.0
247,951,0,0,0,0,1,0,4,1,7,204,42,60,7,58,117,117,72,27,7,14.11,1.0
735,1512,0,0,1,0,1,2,4,1,8,136,43,46,4,19,55,6,5,16,7,3.53,1.0
1440,2821,0,1,0,0,1,0,5,1,8,166,31,38,12,60,98,22,24,14,7,15.85,1.0
2875,5752,0,0,1,0,1,0,5,0,9,225,70,70,7,99,196,5,7,13,23,5.66,1.0
2,8,0,0,0,0,1,3,2,0,5,165,34,35,19,11,41,4,2,20,7,3.45,0.0
916,1817,0,0,0,1,1,2,1,1,3,145,47,47,9,33,63,18,12,24,4,10.6,0.0
1019,4020,0,0,0,0,1,0,4,1,9,173,35,48,13,62,79,21,11,15,8,10.1,1.0
105,399,0,0,0,1,1,0,2,0,9,182,41,54,1,41,87,18,18,21,5,10.75,1.0
1558,6179,0,0,1,0,1,2,4,1,1,188,42,65,5,44,62,7,7,16,4,10.17,0.0
702,2799,0,0,1,0,1,2,5,0,9,79,23,32,31,35,59,17,10,23,7,12.6,0.0
2772,5560,0,0,0,1,1,4,5,0,7,161,49,49,24,81,234,16,20,22,9,10.31,0.0
1624,3191,0,0,0,0,0,3,4,1,9,113,18,24,47,47,72,66,36,22,7,17.19,0.0
771,3052,0,0,0,1,1,0,4,1,8,170,31,47,13,105,142,40,20,20,6,15.21,1.0
821,1649,0,0,1,0,1,4,1,1,9,181,45,75,8,153,270,16,13,16,11,10.44,0.0
1367,2685,0,0,0,1,0,5,3,1,9,230,57,61,4,82,90,26,28,19,4,16.26,0.0
3712,7432,0,0,0,1,0,4,7,0,8,71,16,20,41,75,100,15,15,38,5,15.65,0.0
1407,5529,0,0,0,1,0,2,2,0,0,175,29,38,12,74,84,16,15,23,7,9.9,0.0
850,1691,1,0,0,0,1,3,4,1,7,155,53,69,10,50,105,17,19,20,5,10.03,0.0
1000,1974,0,0,0,1,1,0,4,0,8,127,66,66,9,85,120,16,19,16,6,14.48,1.0
740,2912,0,1,0,0,1,0,4,0,8,153,34,56,16,5,24,19,21,16,9,10.64,1.0
130,481,0,0,0,0,1,0,2,1,6,334,62,77,2,46,91,12,12,14,6,11.68,1.0
1637,3218,0,0,0,0,0,2,1,0,6,248,49,59,10,89,143,31,17,22,12,9.89,0.0
1667,3283,0,0,0,0,1,2,4,1,8,237,53,92,0,19,52,22,17,19,9,12.83,0.0
3173,6339,0,1,0,0,1,2,2,0,8,190,34,47,14,32,72,14,10,20,3,10.25,1.0
577,2275,1,0,0,0,1,1,4,0,9,136,38,59,11,82,187,6,4,15,10,4.62,0.0
1347,2655,0,0,0,0,1,2,6,0,8,294,57,90,4,51,75,5,7,22,3,5.49,0.0
779,3087,0,1,0,0,1,2,4,1,9,229,55,55,6,115,244,22,12,14,7,13.05,1.0
3230,6436,0,0,0,0,1,2,2,0,8,232,52,65,3,128,657,19,15,20,3,14.83,1.0
227,886,0,0,0,0,1,4,4,1,2,165,38,59,16,65,76,19,10,17,7,20.64,0.0
623,2485,0,0,0,0,1,2,3,1,9,201,52,68,6,28,49,29,46,18,11,14.4,0.0
3232,6440,0,0,0,0,1,3,4,1,8,148,37,52,12,114,179,18,8,22,4,13.6,1.0
918,3632,0,0,0,0,1,0,7,0,4,209,27,76,7,55,86,25,20,13,4,13.15,0.0
703,1450,0,0,0,0,1,2,4,1,9,277,88,88,7,7,51,10,9,20,7,7.03,0.0
798,3180,0,1,0,0,1,3,3,1,8,146,51,56,4,85,221,7,9,16,6,7.49,1.0
3291,6565,0,1,0,0,1,3,3,1,8,242,41,63,8,14,27,26,18,15,4,14.95,0.0
3673,7343,0,1,0,0,1,0,4,1,7,101,26,31,23,32,58,29,35,29,4,16.82,1.0
2408,4802,1,0,0,0,1,3,6,1,3,150,27,37,21,68,116,11,7,15,6,4.8,0.0
1327,2612,0,0,0,0,1,1,1,0,8,162,35,46,5,85,184,55,35,20,14,20.25,0.0
1603,6324,0,0,0,0,1,2,4,1,8,289,63,78,2,76,158,6,6,24,4,6.08,1.0
928,3668,0,1,0,0,1,1,3,0,6,129,26,39,13,124,197,14,6,22,4,8.13,1.0
1025,4046,0,0,0,0,1,0,4,1,9,198,46,77,7,103,121,8,11,31,9,6.52,0.0
986,1951,0,1,0,0,1,3,5,1,8,162,43,43,5,49,78,7,5,15,5,5.77,0.0
1457,5729,0,0,1,0,1,0,4,0,9,134,32,44,27,51,58,11,9,16,4,8.22,1.0
1173,4631,1,0,0,0,1,1,7,0,4,234,37,72,4,49,173,28,30,15,7,14.58,0.0
981,3871,0,0,0,0,1,3,1,1,6,215,56,57,4,55,77,8,6,21,9,9.41,0.0
65,237,0,0,0,0,1,2,4,1,8,128,22,24,24,54,112,14,12,13,4,14.34,0.0
3485,6957,0,1,0,0,1,3,4,0,2,146,34,42,11,54,69,5,5,17,3,3.71,0.0
2474,4938,1,0,0,0,1,0,4,1,8,193,32,59,3,12,37,11,6,15,17,6.29,1.0
3873,7770,0,0,0,1,1,0,4,1,9,153,40,54,8,28,51,12,20,21,3,5.62,1.0
1198,2376,0,0,1,0,0,5,6,1,7,213,31,64,9,60,88,24,13,19,7,17.44,0.0
197,766,0,1,0,0,1,2,4,1,1,91,37,37,28,45,71,16,8,22,5,18.26,0.0
1518,2988,0,0,0,0,1,1,4,1,2,163,47,52,5,37,85,14,10,19,15,12.69,0.0
1799,3533,0,0,0,0,1,0,4,1,8,140,27,49,28,126,278,22,35,23,16,13.84,1.0
1014,2009,0,0,1,0,1,0,4,0,9,364,67,117,0,42,82,21,10,14,3,17.33,1.0
128,282,0,0,0,0,1,0,4,1,9,205,31,58,7,28,41,22,18,20,3,11.38,1.0
1364,2681,0,1,0,0,1,2,4,1,9,192,51,67,4,61,76,51,40,14,11,25.61,0.0
987,3887,0,1,0,0,1,0,4,0,9,240,62,64,1,59,63,11,7,15,6,5.14,1.0
891,1766,1,0,0,0,1,0,5,1,6,215,50,113,3,67,98,19,13,21,5,11.84,1.0
2793,5605,0,1,0,0,1,1,3,1,9,119,40,40,13,62,95,15,12,14,5,6.52,1.0
1050,4152,0,0,0,0,1,0,5,0,9,98,29,35,20,77,166,4,1,20,4,4.65,1.0
1733,6877,0,1,0,0,1,0,7,0,5,110,59,59,3,14,58,31,58,15,5,24.44,1.0
1158,4584,0,1,0,0,1,2,4,1,8,398,70,111,0,49,71,59,28,12,6,27.19,1.0
3249,6481,0,1,0,0,1,3,4,1,8,243,44,52,9,50,103,7,6,23,3,3.82,1.0
1208,2391,1,0,0,0,1,0,4,0,5,234,42,44,8,19,73,73,27,24,4,30.7,1.0
3868,7757,0,0,0,0,0,0,5,0,4,248,60,72,2,64,93,18,14,29,5,13.47,0.0
81,297,0,0,1,0,1,3,4,1,3,171,62,64,4,51,68,15,15,13,5,10.1,0.0
1146,4536,0,1,0,0,1,1,7,1,2,332,62,103,2,38,51,16,10,12,29,8.96,0.0
1239,2440,0,0,1,0,1,2,1,1,8,193,38,45,9,24,51,51,16,14,8,14.8,0.0
2289,4567,0,0,0,1,1,3,4,1,8,170,69,69,2,50,48,29,14,23,5,9.23,0.0
2740,5482,0,1,0,0,1,0,5,1,3,219,81,81,2,44,93,5,4,15,3,7.04,1.0
275,591,0,1,0,0,1,0,2,0,5,192,50,50,9,111,184,13,11,22,3,8.58,1.0
1035,2054,1,0,0,0,1,0,5,1,9,164,31,53,12,104,206,13,10,19,5,9.09,1.0
1229,2427,0,0,0,0,1,1,6,0,8,246,89,89,3,93,192,192,33,20,6,29.04,0.0
1008,1994,0,0,0,0,1,3,5,0,9,156,56,56,15,96,115,42,15,20,3,22.33,0.0
3828,7678,0,0,0,0,1,0,2,1,8,365,104,118,0,46,88,19,18,18,6,15.04,1.0
2532,5058,0,1,0,0,1,2,4,0,9,188,31,46,19,73,104,15,9,17,7,6.28,1.0
1058,2094,0,0,1,0,1,2,2,0,8,202,24,52,24,38,49,36,47,15,7,27.01,0.0
469,1862,1,0,0,0,1,3,4,1,3,176,23,46,27,39,68,5,3,21,6,5.18,0.0
281,608,0,0,0,0,1,0,7,1,7,200,30,64,6,86,109,32,21,22,21,29.05,0.0
1043,2064,0,0,1,0,1,2,5,1,8,205,57,57,3,23,42,9,9,13,8,7.82,0.0
1316,2592,0,1,0,0,1,0,4,1,9,250,67,83,2,13,102,102,25,17,22,37.36,1.0
968,1923,0,0,1,0,1,3,2,1,2,105,42,42,6,78,127,38,30,20,5,24.18,0.0
2381,4745,0,1,0,0,0,4,3,1,8,151,29,68,12,20,47,6,9,17,6,5.16,0.0
804,3206,1,0,0,0,1,2,4,1,8,162,32,47,14,88,108,58,24,12,6,15.77,0.0
1939,3832,1,0,0,0,1,1,4,0,8,125,23,46,22,46,70,13,6,22,3,6.49,1.0
317,1204,1,0,0,0,1,0,2,1,7,109,31,43,5,64,150,9,4,8,8,7.16,0.0
1274,2509,1,0,0,0,1,4,4,1,1,213,65,65,13,53,85,82,39,23,9,28.82,0.0
619,1282,0,1,0,0,0,2,4,1,8,109,30,30,12,97,269,11,10,14,7,7.53,0.0
371,1416,0,0,1,0,1,2,4,1,2,163,46,47,6,44,61,5,4,15,3,6.83,0.0
1742,3415,1,0,0,0,1,3,5,1,8,125,45,62,7,66,111,40,18,13,3,10.24,1.0
1390,2728,0,0,1,0,0,2,4,1,7,216,55,55,10,19,41,8,5,15,7,5.58,0.0
897,3557,0,0,1,0,1,4,2,1,8,221,57,77,9,54,94,94,40,13,5,35.88,0.0
1579,3100,0,1,0,0,1,0,7,1,8,107,31,41,13,129,332,8,5,14,9,7.31,0.0
1655,3258,0,0,0,0,1,1,5,1,8,225,48,74,5,15,44,28,18,15,8,17.65,0.0
3568,7110,0,0,0,1,1,0,4,0,7,266,52,70,3,78,184,10,5,18,7,8.89,1.0
2352,4703,1,0,0,0,1,3,3,0,9,209,78,78,0,88,119,53,21,16,12,13.41,0.0
2212,4410,1,0,0,0,1,0,4,0,9,496,114,185,0,78,173,14,18,16,4,20.48,1.0
1981,7891,1,0,0,0,1,1,6,1,3,276,90,90,0,48,52,16,26,25,3,14.63,0.0
3178,6344,1,0,0,0,0,0,4,0,1,164,53,53,5,51,67,17,13,21,5,14.32,0.0
3192,6377,0,1,0,0,1,2,2,0,8,247,50,65,5,64,117,12,5,15,3,10.81,1.0
1307,2570,0,1,0,0,1,0,5,1,8,214,41,62,4,12,31,19,15,15,4,12.7,1.0
575,1194,1,0,0,0,1,0,3,1,9,230,44,46,8,26,131,131,50,24,3,31.83,1.0
2360,4718,0,0,1,0,1,2,4,1,4,133,27,53,8,23,49,11,6,14,4,6.06,0.0
1280,2517,0,1,0,0,1,3,4,1,9,138,49,49,8,62,87,18,20,16,3,9.66,1.0
894,3550,0,1,0,0,1,1,5,1,8,89,16,31,46,98,160,11,16,23,11,16.24,0.0
978,3866,1,0,0,0,0,2,1,1,8,216,35,56,15,62,84,18,10,20,5,15.02,0.0
1993,3937,0,0,1,0,1,2,5,0,9,186,39,48,9,18,44,37,17,22,4,14.14,0.0
2639,5277,0,0,0,0,1,2,5,0,9,237,56,73,2,109,166,19,9,24,3,12.01,0.0
269,579,1,0,0,0,1,1,5,0,5,193,70,70,1,103,387,33,14,18,6,9.5,1.0
629,1298,0,0,1,0,1,0,4,1,9,270,66,83,3,104,181,31,20,16,3,14.04,1.0
461,1835,0,0,0,0,1,0,5,1,4,296,71,87,1,114,130,49,49,19,11,19.52,1.0
3081,6125,0,0,1,0,1,2,7,1,7,181,28,67,23,31,67,10,9,20,7,8.18,0.0
3466,6918,0,0,1,0,1,2,7,1,8,128,32,63,19,74,141,14,9,18,5,14.88,0.0
1250,4907,0,0,0,0,1,3,5,1,0,191,76,77,5,24,56,14,11,16,5,6.6,0.0
39,136,0,1,0,0,1,4,4,1,8,123,30,42,19,7,36,26,8,12,5,10.22,0.0
2046,4059,1,0,0,0,1,3,4,1,8,347,82,103,2,45,61,21,17,14,4,10.44,1.0
1023,4039,0,0,0,0,1,2,1,0,7,169,40,54,6,36,70,18,11,21,4,9.9,0.0
2113,4182,1,0,0,0,1,3,7,1,8,122,16,35,62,25,63,5,5,21,4,4.51,0.0
27,73,0,1,0,0,1,2,4,1,8,216,23,64,26,79,132,19,14,13,6,13.42,1.0
2040,4052,0,1,0,0,1,0,2,1,8,147,69,69,2,26,62,18,9,21,4,14.26,1.0
3928,7894,0,0,0,1,1,4,2,1,9,140,26,44,15,35,55,6,6,10,5,6.57,0.0
1438,5648,0,1,0,0,1,0,7,0,9,185,102,102,0,56,82,23,19,12,4,20.83,1.0
3216,6411,0,1,0,0,1,0,5,1,6,182,19,37,22,48,71,31,36,13,3,20.23,1.0
3814,7649,0,0,0,1,1,3,5,1,4,110,21,35,30,87,107,22,22,17,6,18.21,0.0
129,283,0,0,0,0,1,2,4,0,9,135,31,38,23,93,133,21,15,22,4,18.56,1.0
464,1843,0,1,0,0,1,2,3,1,9,167,38,50,5,75,105,6,3,19,4,4.64,1.0
1906,7617,1,0,0,0,1,1,5,1,9,284,112,112,0,43,96,29,22,22,3,17.2,1.0
13,40,0,1,0,0,1,2,3,1,2,93,29,31,18,94,136,9,4,38,7,5.19,0.0
1159,4587,1,0,0,0,1,0,2,1,8,265,46,47,14,23,63,37,23,23,3,17.28,1.0
1525,2997,0,0,0,0,1,2,7,0,8,176,32,44,20,32,66,21,18,13,4,11.96,0.0
2365,4723,0,0,0,0,1,0,2,1,8,301,81,83,0,48,67,16,9,17,7,12.12,1.0
3052,6070,1,0,0,0,1,0,3,0,3,160,53,73,12,80,158,10,5,19,5,7.28,1.0
21,62,0,0,0,0,1,2,2,0,9,82,16,22,46,32,62,31,31,18,5,25.23,0.0
2340,4680,0,0,0,0,1,4,7,0,8,141,42,43,10,42,55,5,4,16,3,4.19,0.0
374,782,0,1,0,0,1,4,3,0,8,236,33,71,13,74,137,33,34,14,6,11.6,0.0
389,1513,0,1,0,0,1,0,6,1,5,259,44,90,0,4,29,29,29,21,5,10.86,1.0
1169,4621,0,1,0,0,0,0,4,1,8,306,55,62,3,61,252,252,32,8,3,24.84,1.0
939,1856,0,1,0,0,1,2,6,1,8,187,43,54,7,95,185,18,13,16,4,10.22,1.0
1762,6995,0,0,1,0,1,0,4,1,5,153,35,62,4,40,59,59,32,13,5,23.87,1.0
2147,4270,0,1,0,0,1,2,4,1,5,359,83,83,0,21,47,14,13,22,5,9.83,1.0
3591,7152,0,1,0,0,1,4,4,1,8,162,90,90,0,98,143,20,18,18,7,13.85,1.0
1460,5742,1,0,0,0,1,0,2,1,8,147,25,54,20,64,114,16,11,18,4,15.39,1.0
1094,4313,0,0,0,0,1,3,7,1,9,132,20,35,23,92,133,44,26,14,7,21.53,0.0
3623,7224,0,0,0,0,1,4,2,1,8,156,35,40,12,65,91,21,12,13,7,10.02,0.0
529,1106,1,0,0,0,1,1,2,1,2,218,46,63,3,30,51,11,6,15,5,10.05,0.0
3714,7436,0,1,0,0,1,2,5,1,9,167,53,75,7,37,64,8,9,19,4,4.85,1.0
1269,2500,0,1,0,0,1,0,4,1,4,117,15,29,20,116,274,32,22,22,4,12.22,1.0
297,1140,1,0,0,0,1,4,4,1,8,145,37,54,44,19,49,10,5,21,9,10.73,0.0
1394,2732,0,0,0,1,1,0,4,1,9,181,32,33,19,20,53,4,3,17,3,4.19,1.0
25,75,0,0,1,0,1,4,4,0,8,87,26,33,16,43,68,13,7,31,13,6.97,0.0
1797,3528,0,1,0,0,1,1,2,1,6,180,46,66,13,36,63,13,13,16,5,10.93,0.0
2979,5931,0,1,0,0,1,2,6,1,8,328,82,112,0,101,329,14,8,19,6,6.68,1.0
1441,2825,0,1,0,0,1,2,4,0,9,206,28,59,11,84,111,18,13,11,5,20.84,1.0
502,1996,0,0,0,0,0,2,2,1,6,138,23,44,9,53,68,6,4,13,4,6.09,0.0
1867,7457,1,0,0,0,1,0,4,0,9,179,29,55,17,69,117,15,20,19,6,7.38,1.0
3811,7638,0,0,0,1,0,0,4,0,2,246,63,92,1,89,180,4,2,23,3,4.18,0.0
1273,2508,0,1,0,0,0,4,7,0,9,151,24,39,18,14,44,5,3,12,3,7.14,0.0
1712,3364,0,1,0,0,1,1,4,0,6,242,75,75,0,32,113,113,35,13,6,19.2,1.0
