Id ,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
15460,-117.29,33.15,11.0,2560.0,445.0,952.0,448.0,4.0625,NEAR OCEAN,87500.0
1927,-121.09,38.68,15.0,5218.0,711.0,1949.0,659.0,4.7083,INLAND,213300.0
16536,-121.24,37.79,7.0,5151.0,867.0,2553.0,805.0,4.075,INLAND,195000.0
14163,-117.06,32.77,18.0,2269.0,682.0,1329.0,581.0,1.7951,NEAR OCEAN,161800.0
16284,-121.28,37.93,23.0,1491.0,346.0,1223.0,343.0,2.1591,INLAND,67800.0
10379,-117.64,33.65,4.0,6842.0,1512.0,3256.0,1439.0,5.4132,<1H OCEAN,216600.0
2880,-118.97,35.38,35.0,1673.0,426.0,1041.0,413.0,1.375,INLAND,57500.0
5839,-118.32,34.2,29.0,2209.0,444.0,952.0,403.0,4.375,<1H OCEAN,341200.0
3381,-118.27,34.24,30.0,2180.0,369.0,1050.0,390.0,6.3688,<1H OCEAN,277600.0
13562,-117.28,34.15,36.0,1734.0,280.0,604.0,259.0,3.8292,INLAND,122200.0
9494,-123.85,39.39,23.0,4671.0,912.0,,857.0,3.184,<1H OCEAN,140500.0
20118,-120.4,37.92,,1022.0,194.0,517.0,198.0,3.625,INLAND,99400.0
4957,-118.31,34.01,52.0,1793.0,350.0,1303.0,366.0,3.0759,<1H OCEAN,123700.0
13028,-121.21,38.67,19.0,2987.0,626.0,1610.0,605.0,3.0533,INLAND,112100.0
17467,-119.84,34.44,28.0,977.0,162.0,537.0,159.0,4.2404,NEAR OCEAN,274300.0
18388,-121.89,37.23,20.0,7754.0,976.0,3094.0,941.0,8.19,<1H OCEAN,361600.0
11305,-117.94,33.77,33.0,2964.0,747.0,2235.0,718.0,3.2591,<1H OCEAN,175900.0
5720,-118.27,34.22,34.0,8206.0,1186.0,3141.0,1150.0,7.2812,<1H OCEAN,462200.0
15053,-116.83,32.83,6.0,3123.0,495.0,1513.0,480.0,5.4288,<1H OCEAN,167800.0
4620,-118.31,34.08,,2549.0,630.0,1539.0,594.0,2.6218,<1H OCEAN,350900.0
942,-122.03,37.53,18.0,1746.0,437.0,,404.0,3.256,NEAR BAY,183300.0
19611,-121.13,37.47,,1995.0,448.0,1559.0,443.0,2.1833,INLAND,92700.0
3235,-119.57,36.09,6.0,2015.0,413.0,992.0,319.0,2.3889,INLAND,53200.0
3257,-120.0,35.91,16.0,259.0,53.0,131.0,38.0,3.125,INLAND,62500.0
18008,-121.97,37.29,25.0,4096.0,743.0,2027.0,741.0,5.3294,<1H OCEAN,300300.0
17796,-121.82,37.39,37.0,4137.0,636.0,1569.0,578.0,6.1008,<1H OCEAN,286200.0
8368,-118.35,33.98,42.0,3081.0,680.0,1785.0,609.0,3.745,<1H OCEAN,170800.0
8627,-118.39,33.88,33.0,2543.0,439.0,1098.0,416.0,5.9683,<1H OCEAN,495500.0
18741,-122.35,40.57,18.0,2226.0,490.0,859.0,451.0,1.6821,INLAND,69400.0
308,-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,NEAR BAY,120100.0
1565,-121.93,37.78,2.0,227.0,35.0,114.0,49.0,3.1591,<1H OCEAN,434700.0
12156,-117.17,33.66,2.0,7401.0,1187.0,2826.0,839.0,4.1386,<1H OCEAN,177300.0
6727,-118.12,34.12,52.0,2907.0,317.0,956.0,279.0,15.0001,<1H OCEAN,500001.0
2135,-119.72,36.8,23.0,2128.0,442.0,1047.0,450.0,2.625,INLAND,71500.0
15437,-117.22,33.2,31.0,1736.0,277.0,801.0,292.0,4.4844,<1H OCEAN,205500.0
10861,-117.87,33.7,17.0,3216.0,607.0,1916.0,618.0,4.9153,<1H OCEAN,266400.0
19403,-120.93,37.72,18.0,391.0,71.0,247.0,71.0,4.3864,INLAND,179500.0
15091,-116.93,32.8,19.0,1867.0,538.0,1219.0,468.0,2.0685,<1H OCEAN,130000.0
13169,-121.44,36.84,7.0,1644.0,338.0,1143.0,331.0,4.005,INLAND,180400.0
15127,-116.89,32.85,16.0,1743.0,333.0,652.0,322.0,2.8906,<1H OCEAN,158300.0
3874,-118.54,34.2,37.0,1600.0,349.0,1012.0,366.0,4.1597,<1H OCEAN,201600.0
19264,-122.73,38.44,35.0,1120.0,297.0,659.0,274.0,2.3824,<1H OCEAN,145000.0
7393,-118.25,33.96,43.0,2015.0,419.0,1543.0,399.0,1.8672,<1H OCEAN,98100.0
2276,-119.79,36.8,27.0,2462.0,484.0,852.0,449.0,3.32,INLAND,124700.0
7072,-118.02,33.94,23.0,4815.0,1081.0,3232.0,1016.0,3.488,<1H OCEAN,191800.0
12817,-121.49,38.62,8.0,15309.0,2996.0,,2885.0,3.9143,INLAND,129700.0
16135,-122.48,37.79,52.0,1647.0,236.0,546.0,227.0,9.1881,NEAR BAY,500001.0
13524,-117.28,34.17,26.0,3728.0,888.0,1765.0,727.0,1.7456,INLAND,86800.0
18129,-122.02,37.35,26.0,2785.0,418.0,1221.0,422.0,8.1078,<1H OCEAN,365700.0
15619,-122.42,37.8,50.0,2494.0,731.0,958.0,712.0,3.2356,NEAR BAY,500001.0
19487,-120.99,37.67,28.0,1768.0,423.0,1066.0,392.0,1.8315,INLAND,90500.0
2623,-124.07,40.81,23.0,2103.0,411.0,1019.0,387.0,2.9911,NEAR OCEAN,119700.0
5918,-118.44,34.28,47.0,843.0,194.0,800.0,180.0,3.3687,<1H OCEAN,151700.0
12764,-121.4,38.61,33.0,3512.0,825.0,1515.0,782.0,1.9908,INLAND,118800.0
8534,-118.36,33.9,41.0,1355.0,349.0,655.0,329.0,2.9551,<1H OCEAN,205000.0
19787,-122.95,40.67,17.0,1498.0,331.0,574.0,242.0,2.0268,INLAND,94200.0
231,-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,3.8487,NEAR BAY,203300.0
8371,-118.34,33.98,45.0,1298.0,294.0,1064.0,268.0,3.7067,<1H OCEAN,136600.0
14073,-117.12,32.76,28.0,2160.0,608.0,1339.0,571.0,1.9152,NEAR OCEAN,128100.0
737,-122.13,37.67,38.0,2012.0,347.0,880.0,332.0,3.1734,NEAR BAY,181600.0
2838,-119.0,35.39,51.0,1373.0,284.0,648.0,300.0,2.8295,INLAND,72100.0
16612,-121.11,35.52,9.0,6044.0,1222.0,2239.0,972.0,3.24,NEAR OCEAN,264600.0
8216,-118.19,33.79,30.0,3107.0,994.0,3543.0,850.0,1.9387,NEAR OCEAN,141700.0
16679,-120.64,35.15,7.0,7922.0,1442.0,2863.0,1197.0,4.849,<1H OCEAN,275000.0
16060,-122.49,37.76,49.0,1724.0,295.0,795.0,297.0,4.3977,NEAR BAY,353600.0
19072,-122.49,38.32,30.0,1631.0,284.0,788.0,284.0,3.3098,<1H OCEAN,195500.0
8301,-118.13,33.76,46.0,2834.0,673.0,1175.0,670.0,4.7875,NEAR OCEAN,363800.0
5705,-118.26,34.23,33.0,1805.0,303.0,838.0,301.0,5.4306,<1H OCEAN,326600.0
14830,-117.1,32.67,22.0,1690.0,541.0,1669.0,494.0,2.0213,NEAR OCEAN,110600.0
9513,-123.21,39.14,39.0,1419.0,262.0,661.0,278.0,3.0,<1H OCEAN,114600.0
5935,-117.87,34.15,24.0,5745.0,735.0,2061.0,679.0,8.2827,INLAND,451400.0
10187,-117.95,33.87,22.0,1432.0,335.0,746.0,296.0,2.0227,<1H OCEAN,55000.0
6495,-118.01,34.09,32.0,1613.0,361.0,1283.0,404.0,3.1944,INLAND,181700.0
755,-122.04,37.67,18.0,3000.0,419.0,1155.0,415.0,6.8233,NEAR BAY,332600.0
19940,-119.29,36.28,23.0,1895.0,340.0,,313.0,2.2333,INLAND,120100.0
20033,-119.02,36.07,29.0,2610.0,597.0,1659.0,571.0,1.5911,INLAND,60800.0
8119,-118.19,33.8,36.0,2326.0,729.0,2635.0,657.0,2.1985,NEAR OCEAN,141800.0
14658,-117.14,32.79,31.0,984.0,161.0,422.0,158.0,5.282,NEAR OCEAN,183000.0
8992,-118.35,34.0,46.0,3402.0,503.0,1389.0,504.0,5.3462,<1H OCEAN,270400.0
18007,-121.96,37.29,24.0,1240.0,263.0,690.0,276.0,5.0,<1H OCEAN,283000.0
17127,-122.13,37.47,30.0,1480.0,294.0,1126.0,301.0,4.9830000000000005,NEAR BAY,166700.0
13693,-117.23,34.12,6.0,4464.0,1093.0,2364.0,952.0,2.3848,INLAND,81600.0
6200,-117.89,34.08,35.0,1711.0,335.0,825.0,356.0,3.5,<1H OCEAN,215600.0
16528,-121.17,37.88,22.0,1283.0,256.0,3082.0,239.0,3.5365,INLAND,111800.0
69,-122.29,37.81,46.0,2801.0,644.0,1823.0,611.0,0.9802,NEAR BAY,129200.0
5367,-118.4,34.04,43.0,3863.0,537.0,1398.0,511.0,8.5938,<1H OCEAN,500001.0
8084,-118.19,33.81,23.0,954.0,390.0,804.0,373.0,2.5833,NEAR OCEAN,181300.0
5682,-118.29,33.72,39.0,2651.0,590.0,1103.0,508.0,3.274,NEAR OCEAN,254300.0
19816,-119.29,36.54,,2581.0,628.0,2732.0,592.0,1.8429,INLAND,58300.0
20599,-121.56,39.16,35.0,2157.0,441.0,1009.0,409.0,1.5827,INLAND,63000.0
13362,-117.61,34.02,8.0,63.0,9.0,25.0,7.0,7.7197,INLAND,275000.0
1680,-122.29,38.0,16.0,4986.0,1081.0,2805.0,1016.0,4.025,NEAR BAY,173200.0
7557,-118.19,33.91,35.0,2695.0,748.0,2935.0,706.0,2.0134,<1H OCEAN,132400.0
8569,-118.43,33.9,27.0,1536.0,377.0,553.0,326.0,5.4088,<1H OCEAN,500001.0
9661,-120.87,41.54,21.0,1091.0,208.0,,188.0,2.2321,INLAND,34600.0
5961,-117.84,34.11,17.0,3499.0,621.0,1911.0,621.0,4.8894,INLAND,191700.0
2603,-124.08,41.36,29.0,1029.0,239.0,509.0,196.0,2.0156,NEAR OCEAN,62800.0
18918,-122.16,38.05,52.0,1888.0,457.0,830.0,408.0,3.1373,NEAR BAY,185100.0
13867,-117.27,34.39,6.0,6988.0,1121.0,3660.0,1092.0,4.2224,INLAND,125700.0
7868,-118.12,33.88,,2344.0,571.0,1305.0,544.0,3.1923,<1H OCEAN,191900.0
15424,-117.27,33.2,34.0,1852.0,322.0,978.0,332.0,4.3542,<1H OCEAN,156900.0
5413,-118.45,34.01,37.0,1328.0,250.0,626.0,228.0,5.8666,<1H OCEAN,440100.0
13733,-117.19,34.05,33.0,1688.0,313.0,808.0,298.0,3.2188,INLAND,117800.0
12697,-121.42,38.6,36.0,1327.0,209.0,613.0,230.0,3.8672,INLAND,111400.0
16848,-122.42,37.61,37.0,1866.0,300.0,822.0,305.0,4.7,NEAR OCEAN,341300.0
12422,-116.23,33.71,17.0,4874.0,1349.0,5032.0,1243.0,2.444,INLAND,90000.0
15763,-122.43,37.77,52.0,2514.0,729.0,1428.0,597.0,2.3977,NEAR BAY,412500.0
11283,-117.96,33.79,29.0,1813.0,501.0,1170.0,482.0,2.0677,<1H OCEAN,214500.0
10918,-117.86,33.73,38.0,2284.0,511.0,2451.0,504.0,3.3125,<1H OCEAN,159100.0
8669,-118.43,33.82,34.0,2112.0,614.0,946.0,574.0,4.6048,NEAR OCEAN,500001.0
19958,-119.32,36.21,29.0,1220.0,232.0,619.0,246.0,3.3125,INLAND,78300.0
2283,-119.76,36.79,26.0,3654.0,837.0,1976.0,830.0,2.1544,INLAND,72800.0
3732,-118.41,34.18,,2008.0,513.0,1052.0,496.0,3.0119,<1H OCEAN,262200.0
9045,-118.13,34.68,28.0,718.0,124.0,347.0,121.0,4.025,INLAND,102600.0
16642,-120.67,35.3,19.0,1540.0,715.0,1799.0,635.0,0.7025,NEAR OCEAN,500001.0
14065,-117.12,32.75,17.0,2060.0,633.0,1251.0,602.0,1.9886,NEAR OCEAN,119200.0
15578,-116.9,33.03,11.0,3213.0,634.0,1975.0,579.0,3.475,<1H OCEAN,167200.0
8943,-118.47,34.01,44.0,2017.0,343.0,958.0,382.0,6.1014,<1H OCEAN,480100.0
20061,-119.06,35.94,18.0,3501.0,721.0,2009.0,660.0,2.6576,INLAND,65700.0
15188,-117.05,33.03,14.0,5180.0,1051.0,1639.0,991.0,4.5,<1H OCEAN,222200.0
20380,-118.83,34.14,16.0,1316.0,194.0,450.0,173.0,10.1597,NEAR OCEAN,500001.0
17367,-120.42,34.94,32.0,2844.0,551.0,1337.0,516.0,2.7188,<1H OCEAN,133700.0
6620,-118.12,34.17,37.0,2705.0,676.0,,608.0,2.2692,INLAND,225000.0
14780,-117.09,32.57,23.0,1817.0,323.0,1371.0,327.0,3.6736,NEAR OCEAN,139500.0
5127,-118.27,33.99,41.0,656.0,162.0,730.0,170.0,1.8047,<1H OCEAN,101800.0
9327,-122.52,37.95,37.0,350.0,57.0,179.0,69.0,6.2862,NEAR BAY,500001.0
17128,-122.14,37.47,37.0,3373.0,815.0,2909.0,705.0,2.8868,NEAR BAY,156600.0
12756,-121.39,38.63,30.0,2930.0,739.0,1661.0,668.0,2.7813,INLAND,118900.0
1545,-121.93,37.73,8.0,831.0,231.0,404.0,224.0,3.375,<1H OCEAN,350000.0
739,-122.14,37.67,37.0,3156.0,534.0,1495.0,543.0,4.8125,NEAR BAY,188300.0
11572,-118.01,33.76,26.0,2141.0,597.0,2038.0,585.0,2.2981,<1H OCEAN,177700.0
10875,-117.89,33.72,23.0,2305.0,538.0,,502.0,3.6618,<1H OCEAN,183500.0
1674,-122.27,38.04,47.0,1685.0,405.0,835.0,372.0,2.3103,NEAR BAY,134500.0
2567,-124.16,40.79,46.0,3042.0,597.0,1206.0,541.0,2.1135,NEAR OCEAN,90600.0
13313,-117.65,34.07,35.0,2501.0,651.0,1182.0,591.0,1.4464,INLAND,113200.0
6984,-118.02,33.96,36.0,2071.0,398.0,988.0,404.0,4.6226,<1H OCEAN,219700.0
6795,-118.14,34.08,24.0,3988.0,1098.0,2909.0,1034.0,2.7036,<1H OCEAN,170000.0
11134,-117.94,33.85,37.0,588.0,121.0,436.0,104.0,4.275,<1H OCEAN,186200.0
3518,-118.48,34.25,35.0,1865.0,335.0,1074.0,337.0,5.1068,<1H OCEAN,223300.0
15827,-122.42,37.75,52.0,1564.0,396.0,1162.0,374.0,3.0,NEAR BAY,275000.0
10546,-117.76,33.7,12.0,4025.0,574.0,2042.0,588.0,7.9125,<1H OCEAN,344900.0
4732,-118.36,34.05,45.0,1879.0,395.0,946.0,409.0,3.3333,<1H OCEAN,254700.0
12679,-121.38,38.55,26.0,1532.0,264.0,781.0,285.0,4.6944,INLAND,130900.0
773,-122.11,37.66,36.0,1755.0,316.0,913.0,299.0,4.1302,NEAR BAY,172700.0
865,-122.04,37.58,14.0,14917.0,2708.0,8012.0,2606.0,5.6277,NEAR BAY,269800.0
8521,-118.34,33.9,23.0,2395.0,498.0,1309.0,493.0,4.9779,<1H OCEAN,224600.0
5200,-118.28,33.94,32.0,1381.0,375.0,1268.0,354.0,1.1051,<1H OCEAN,94200.0
20616,-121.53,39.08,15.0,1810.0,441.0,1157.0,375.0,2.0469,INLAND,55100.0
641,-122.14,37.73,,2024.0,320.0,823.0,334.0,5.0,NEAR BAY,264700.0
18,-122.26,37.84,50.0,2239.0,455.0,990.0,419.0,1.9911,NEAR BAY,158700.0
20534,-121.74,38.56,18.0,3960.0,1151.0,2248.0,1144.0,1.7257,INLAND,179100.0
11089,-117.89,33.8,38.0,51.0,12.0,41.0,10.0,6.0224,<1H OCEAN,187500.0
3203,-119.64,36.35,23.0,3182.0,563.0,1525.0,585.0,3.8108,INLAND,90400.0
7288,-118.22,33.98,42.0,626.0,143.0,625.0,156.0,3.125,<1H OCEAN,166300.0
12501,-121.46,38.57,52.0,1917.0,367.0,722.0,358.0,3.1484,INLAND,158900.0
5204,-118.29,33.93,43.0,2021.0,379.0,1051.0,352.0,3.3836,<1H OCEAN,129900.0
9057,-118.14,34.68,31.0,2666.0,662.0,,602.0,2.4432,INLAND,101100.0
13708,-117.21,34.11,27.0,1245.0,229.0,692.0,234.0,3.2176,INLAND,89400.0
11177,-117.96,33.83,18.0,2067.0,770.0,870.0,541.0,3.1315,<1H OCEAN,137500.0
20211,-119.23,34.28,24.0,4260.0,691.0,1581.0,607.0,5.5048,NEAR OCEAN,303600.0
16515,-121.22,37.8,37.0,1038.0,222.0,521.0,211.0,2.125,INLAND,91900.0
6923,-118.06,34.01,34.0,1962.0,396.0,1488.0,332.0,3.9091,<1H OCEAN,155100.0
3840,-118.44,34.18,36.0,2077.0,496.0,,528.0,2.2326,<1H OCEAN,221000.0
17439,-120.45,34.63,32.0,1840.0,309.0,,333.0,4.5486,NEAR OCEAN,172400.0
11998,-117.56,33.94,29.0,266.0,42.0,136.0,40.0,1.625,INLAND,164300.0
11197,-117.93,33.84,26.0,2811.0,612.0,1374.0,566.0,3.475,<1H OCEAN,282500.0
9154,-118.52,34.46,,15341.0,2527.0,7270.0,2320.0,6.1281,<1H OCEAN,236200.0
13968,-116.86,34.31,19.0,1649.0,328.0,382.0,151.0,4.0556,INLAND,133000.0
17817,-121.83,37.4,27.0,1145.0,150.0,,160.0,5.716,<1H OCEAN,348300.0
12921,-121.32,38.66,26.0,1149.0,193.0,500.0,194.0,5.078,INLAND,163400.0
6665,-118.09,34.17,36.0,2875.0,552.0,1131.0,458.0,4.3083,INLAND,269300.0
3240,-119.56,36.09,14.0,1267.0,290.0,1077.0,279.0,1.85,INLAND,52300.0
19382,-120.86,37.77,38.0,1545.0,279.0,662.0,266.0,3.825,INLAND,96400.0
3309,-122.63,38.94,25.0,661.0,144.0,192.0,93.0,1.7566,INLAND,49000.0
10358,-117.67,33.6,,1213.0,171.0,565.0,170.0,7.2592,-,314800.0
363,-122.14,37.75,36.0,690.0,105.0,299.0,109.0,4.0313,NEAR BAY,195500.0
14117,-117.11,32.73,34.0,1096.0,221.0,574.0,223.0,3.8355,NEAR OCEAN,126700.0
3723,-118.42,34.19,33.0,3285.0,830.0,2281.0,786.0,2.6165,<1H OCEAN,230800.0
11017,-117.81,33.76,32.0,2053.0,339.0,835.0,323.0,5.5654,<1H OCEAN,281800.0
15215,-117.1,33.0,5.0,15502.0,2613.0,7417.0,2358.0,5.9094,<1H OCEAN,261100.0
7670,-118.07,33.92,36.0,1560.0,320.0,1348.0,314.0,3.622,<1H OCEAN,174000.0
11789,-121.23,38.79,45.0,907.0,176.0,463.0,190.0,2.2292,INLAND,92000.0
4726,-118.37,34.05,52.0,1563.0,306.0,776.0,308.0,3.625,<1H OCEAN,440900.0
8738,-118.31,33.82,26.0,2345.0,408.0,1195.0,377.0,5.4925,<1H OCEAN,361700.0
2940,-118.96,35.37,32.0,1025.0,259.0,874.0,236.0,1.9612,INLAND,53400.0
471,-122.28,37.86,52.0,1659.0,367.0,788.0,346.0,2.8214,NEAR BAY,164300.0
1641,-121.81,37.97,8.0,1584.0,236.0,615.0,202.0,6.4753,INLAND,166800.0
19410,-120.94,37.7,25.0,1005.0,159.0,,139.0,4.4,INLAND,174100.0
18598,-122.16,37.17,35.0,6422.0,1380.0,2755.0,1064.0,5.0165,NEAR OCEAN,202300.0
18859,-122.09,41.32,52.0,4019.0,824.0,1728.0,706.0,2.2462,INLAND,62900.0
14756,-116.97,32.56,23.0,1262.0,294.0,5176.0,275.0,2.5625,NEAR OCEAN,153300.0
1172,-121.62,39.5,18.0,2105.0,416.0,974.0,385.0,1.6346,INLAND,63300.0
4500,-118.21,34.05,28.0,950.0,357.0,1485.0,345.0,1.9271,<1H OCEAN,136400.0
13465,-117.37,34.13,12.0,1893.0,493.0,1054.0,389.0,2.3456,INLAND,140800.0
6085,-117.87,34.09,36.0,1267.0,191.0,640.0,200.0,5.2405,<1H OCEAN,220000.0
9602,-120.48,37.3,39.0,1015.0,356.0,875.0,313.0,1.5,INLAND,67000.0
19193,-122.69,38.44,40.0,1449.0,281.0,636.0,295.0,2.7222,<1H OCEAN,161200.0
15999,-122.47,37.75,52.0,1598.0,285.0,689.0,265.0,4.6071,NEAR BAY,337400.0
3364,-120.51,40.41,36.0,36.0,8.0,4198.0,7.0,5.5179,INLAND,67500.0
18507,-122.01,36.99,29.0,227.0,45.0,112.0,41.0,6.4469,NEAR OCEAN,271400.0
14533,-117.13,32.93,16.0,2918.0,444.0,1697.0,444.0,5.3062,<1H OCEAN,195500.0
12665,-121.44,38.49,31.0,4297.0,788.0,,771.0,3.3878,INLAND,109300.0
1410,-122.07,37.94,30.0,1260.0,276.0,707.0,221.0,2.892,NEAR BAY,220800.0
12479,-121.49,38.59,20.0,463.0,180.0,486.0,190.0,1.0313,INLAND,85000.0
142,-122.2,37.81,45.0,2964.0,436.0,1067.0,426.0,6.7851,NEAR BAY,323500.0
6666,-118.1,34.16,44.0,2795.0,496.0,1235.0,469.0,4.2386,INLAND,283700.0
11332,-117.96,33.75,25.0,1323.0,208.0,852.0,229.0,4.6167,<1H OCEAN,237300.0
8634,-118.41,33.88,34.0,540.0,107.0,213.0,104.0,6.3403,<1H OCEAN,500001.0
17712,-121.8,37.34,25.0,1642.0,297.0,1146.0,279.0,5.2088,<1H OCEAN,231400.0
815,-122.04,37.61,36.0,1151.0,216.0,727.0,215.0,4.1719,NEAR BAY,187000.0
6500,-118.04,34.07,52.0,177.0,59.0,269.0,75.0,2.3611,<1H OCEAN,131300.0
7322,-118.17,33.98,27.0,1871.0,556.0,2542.0,581.0,2.8427,<1H OCEAN,164400.0
2131,-119.71,36.8,17.0,1415.0,267.0,861.0,293.0,3.25,INLAND,81400.0
1797,-122.36,37.93,44.0,1891.0,449.0,1047.0,432.0,1.7727,NEAR BAY,86100.0
7727,-118.12,33.93,27.0,580.0,143.0,466.0,133.0,3.0909,<1H OCEAN,187500.0
4575,-118.28,34.07,41.0,1072.0,331.0,1111.0,314.0,1.9233,<1H OCEAN,207100.0
5190,-118.27,33.93,36.0,1467.0,369.0,1247.0,347.0,1.8191,<1H OCEAN,92700.0
8167,-118.13,33.8,41.0,1509.0,325.0,821.0,314.0,4.0893,<1H OCEAN,223000.0
3122,-117.84,35.35,28.0,1913.0,486.0,858.0,371.0,1.9962,INLAND,50800.0
14045,-117.14,32.76,35.0,1785.0,493.0,965.0,506.0,2.0792,NEAR OCEAN,160000.0
5365,-118.39,34.04,45.0,2089.0,312.0,834.0,305.0,7.3028,<1H OCEAN,500001.0
12410,-116.24,33.72,25.0,5236.0,1039.0,2725.0,935.0,3.775,INLAND,93400.0
4275,-118.33,34.1,29.0,732.0,288.0,691.0,278.0,2.1866,<1H OCEAN,250000.0
523,-122.24,37.77,52.0,1153.0,235.0,481.0,223.0,2.6411,NEAR BAY,241000.0
3089,-118.33,35.64,15.0,2966.0,669.0,1007.0,465.0,1.5667,INLAND,72500.0
19497,-121.0,37.66,43.0,2039.0,331.0,875.0,342.0,3.9844,INLAND,152000.0
11619,-118.04,33.84,21.0,6623.0,1204.0,3193.0,1129.0,4.5395,<1H OCEAN,256000.0
20624,-121.41,39.04,16.0,1698.0,300.0,,291.0,3.0739,INLAND,87200.0
1996,-119.78,36.73,52.0,1377.0,319.0,1280.0,259.0,1.2344,INLAND,43300.0
5253,-118.49,34.11,27.0,6603.0,879.0,2336.0,868.0,13.2935,<1H OCEAN,500001.0
18651,-121.97,36.97,24.0,3665.0,870.0,1954.0,833.0,2.8036,NEAR OCEAN,228500.0
1532,-122.05,37.9,24.0,4125.0,1020.0,1699.0,873.0,2.9526,NEAR BAY,271000.0
11819,-121.1,39.0,16.0,1106.0,195.0,505.0,187.0,5.0126,INLAND,192300.0
14697,-117.09,32.79,36.0,1936.0,345.0,861.0,343.0,3.8333,NEAR OCEAN,170000.0
11602,-118.08,33.78,25.0,5321.0,967.0,1969.0,903.0,5.0102,<1H OCEAN,340100.0
2831,-119.01,35.39,29.0,1820.0,459.0,1134.0,419.0,1.8289,INLAND,59400.0
8269,-118.16,33.77,30.0,4439.0,1105.0,1749.0,1011.0,3.8984,NEAR OCEAN,306300.0
9727,-121.7,36.84,19.0,2511.0,465.0,1551.0,450.0,4.9107,<1H OCEAN,231900.0
7489,-118.23,33.93,37.0,239.0,49.0,308.0,52.0,1.4028,<1H OCEAN,105400.0
12071,-117.56,33.86,,6964.0,1066.0,3240.0,1036.0,5.2898,INLAND,177100.0
13494,-117.35,34.04,14.0,2991.0,522.0,1729.0,537.0,3.5139,INLAND,146800.0
14866,-117.1,32.64,29.0,1578.0,460.0,1236.0,461.0,2.5658,NEAR OCEAN,134700.0
18098,-122.04,37.33,22.0,4011.0,963.0,2206.0,879.0,4.5721,<1H OCEAN,351200.0
18912,-122.24,38.15,10.0,6817.0,1188.0,4163.0,1135.0,4.4529,NEAR BAY,144100.0
1299,-121.82,38.0,29.0,2070.0,452.0,985.0,420.0,2.8466,INLAND,113400.0
6273,-117.94,34.03,35.0,1375.0,249.0,1015.0,239.0,4.0521,<1H OCEAN,151800.0
5499,-118.42,34.0,14.0,3771.0,1180.0,2355.0,978.0,3.1603,<1H OCEAN,287500.0
16112,-122.5,37.74,,2527.0,518.0,1434.0,444.0,3.875,NEAR OCEAN,275700.0
3276,-122.91,39.05,27.0,789.0,208.0,295.0,108.0,3.7667,INLAND,95000.0
9294,-122.51,38.0,17.0,2449.0,536.0,1157.0,543.0,3.9519,NEAR BAY,274200.0
6230,-117.94,34.06,34.0,1921.0,422.0,1230.0,447.0,3.6648,<1H OCEAN,193900.0
1480,-122.05,37.96,35.0,2190.0,384.0,1154.0,401.0,3.8456,NEAR BAY,159800.0
18928,-122.19,38.09,8.0,614.0,118.0,278.0,115.0,6.3735,NEAR BAY,166300.0
1601,-122.13,37.89,27.0,744.0,214.0,295.0,169.0,2.7411,NEAR BAY,350000.0
10151,-117.92,33.9,13.0,1814.0,320.0,1010.0,313.0,6.3489,<1H OCEAN,337900.0
5091,-118.28,33.97,31.0,2017.0,566.0,2063.0,521.0,1.9219,<1H OCEAN,107000.0
7067,-118.01,33.95,36.0,1579.0,290.0,816.0,276.0,4.4318,<1H OCEAN,181100.0
17379,-120.41,34.96,16.0,2299.0,403.0,1245.0,395.0,4.2125,<1H OCEAN,148300.0
10987,-117.81,33.75,23.0,3498.0,636.0,1574.0,642.0,5.021,<1H OCEAN,252200.0
18258,-122.08,37.38,36.0,857.0,156.0,,168.0,5.0086,NEAR BAY,366700.0
16137,-122.49,37.79,52.0,2488.0,281.0,805.0,295.0,10.7058,NEAR BAY,500001.0
15211,-117.09,32.99,18.0,3215.0,588.0,1618.0,509.0,4.6028,<1H OCEAN,216800.0
3661,-118.4,34.23,37.0,1404.0,266.0,889.0,274.0,4.0049,<1H OCEAN,190000.0
6048,-117.74,34.02,33.0,2318.0,464.0,1904.0,451.0,3.7454,INLAND,116400.0
8747,-118.35,33.82,28.0,7591.0,1710.0,3420.0,1635.0,4.0708,<1H OCEAN,328900.0
4825,-118.31,34.04,29.0,2038.0,578.0,2070.0,570.0,2.0658,<1H OCEAN,214600.0
9355,-122.64,37.96,29.0,377.0,58.0,151.0,67.0,9.5551,NEAR OCEAN,500001.0
5680,-118.29,33.71,40.0,1933.0,475.0,902.0,412.0,4.25,NEAR OCEAN,332800.0
11549,-118.01,33.74,25.0,8110.0,1264.0,3613.0,1232.0,6.0609,<1H OCEAN,264900.0
12907,-121.33,38.6,25.0,4260.0,607.0,1635.0,640.0,6.2817,INLAND,288200.0
397,-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,3.8672,NEAR BAY,216700.0
1537,-122.04,37.9,20.0,5467.0,1044.0,2310.0,963.0,5.6986,NEAR BAY,275800.0
2506,-120.45,36.85,20.0,1519.0,376.0,1681.0,370.0,2.1759,INLAND,58100.0
20567,-121.79,38.66,15.0,6809.0,1052.0,3060.0,1060.0,5.3064,INLAND,165000.0
